_unit_id,query,source,product_description
711165181,kitchenaid mixer,amazon,"Accessorize your KitchenAid stand mixer to quickly grind meats, firm fruits and vegetables, dry bread, and cheese with this attachment. This versatile attachment includes coarse and fine grinding plates."
711165182,kitchenaid mixer,amazon,"Make food preparation quick, easy and with a professional touch with this slicer and shredder attachment from KitchenAid. This attachment works with KitchenAid stand mixers and comes with two shredding cones and two slicing cones."
711165183,kitchenaid mixer,amazon,"Making homemade ravioli has never been easier than with this KitchenAid KRAV stand mixer attachment. Just add meat, cheese or any other filling you want, and the specially designed rollers will seal it into perfect rows of ravioli."
711165184,kitchenaid mixer,amazon,"The ideal baker's companion, this KitchenAid mixer creams, whips and beats with ease. This mixer features thin, torqued blades without a center post to reduce clogging and provide easier cleanup. This 7-speed mixer has an electronic sensor which adjusts power, maintaining a steady mixing speed."
711165187,kitchenaid mixer,amazon,"This 9-Speed Hand Mixer offers endless opportunities in one hand-held countertop appliance. The Exclusive accessory pack includes two Turbo Beater II accessories, a Pro Whisk, two stainless steel dough hooks, a blending rod, and a storage bag to neatly organize everything."
711165190,kitchenaid mixer,amazon,This hand mixer from KitchenAid marries ergonomic design with heavy-duty performance. The 325-watt motor and seven speeds deliver sufficient muscle to handle anything from the fluffiest meringue to the thickest oatmeal cookie dough.
711165191,kitchenaid mixer,amazon,"Get your kitchen up to date with this five-quart stand mixer from KitchenAid. This mixer has a power hub for additional attachments and a ten-speed slide control to handle a wide variety of mixing needs. Become the master of mixing with this cobalt blue artisan stand mixer. The mixer features a five-quart stainless steel bowl with a convenient handle that makes pouring a breeze. A flat beater, dough hook and wire whip are included to accommodate the mixer's speed range, including the fast-whip and slow-stir functions."
711165192,kitchenaid mixer,amazon,"The ideal baker's companion, this KitchenAid mixer creams, whips and beats with ease. This mixer features thin, torqued blades without a center post to reduce clogging and provide easier cleanup. This 7-speed mixer has an electronic sensor which adjusts power, maintaining a steady mixing speed"
711165193,kitchenaid mixer,amazon,Ten speeds and a unique mixing action make this mixer from KitchenAid a welcome addition to any kitchen. This 5-quart mixer includes a power hub for additional attachments.
711165345,routers,google.com,The NETGEAR N450 WiFi Cable Modem Router with 802.11n Gigabit provides a high-speed cable Internet connection. Four Gigabit Ethernet ports make it ideal for HD video streaming and online gaming. Live Parental Controls keep your Internet experience safe.
711165348,crocs,google.com,"It's a bird. it's a plane. it's Superman on a comfy crocs clog! Fully molded croslite material for signature comfortBackstrap accommodates jibbitz charmsLightweight, non-marking Croslite soleAvailable in combination sizing only, half sizes please order the next size up"
711165355,crocs,google.com,One of our most laid-back loafers gets you around town comfortably. Relaxed canvas uppers and a generous Crosliteâ„¢ foam footbed make this one an easy choice.
711165866,white plain dinner set,google.com,"Plain old wine glasses lead to plain old dinner parties - thatâ€™s why the Artland Inc. Clear Cambria Goblet Glasses - Set of 4 are here to save the evening. The little white dotted-line pattern adds up to big style on these wine glasses, which also feature a clear stem and foot. Plus, theyâ€™re dishwasher safe. About Artland A privately owned manufacturing company, Artland designs, produces, and markets a range of products for the tabletop and home fashion industries. Their product line focuses on mouth-blown glassware, ceramic tableware, aluminum serveware, and stainless steel barware. Artland was founded in 1996 and maintains show rooms in New York City, Beijing, Xian, and Guangzhou. Their products are sold worldwide through multiple channels and they are often featured trade publications such as Tableware Today, HFN, Home world Business, and Kitchenware News Today. Made of transparent glass Clear stem and foot White dotted-line design Dishwasher safe Goblet shape Capacity: 18 ounces Dimensions: 4 diam. x 8.75H inches"
711165867,white plain dinner set,google.com,The Leopard Print High Heels are a great pair of shoes to match almost any jungle cat costume with. These can be worn to help create your own cat costume or finish up an existing one. These feature five inch heels.-----Leopard Print High Heels
711165870,double stroller,google.com,"Cruise on with your children comfortably in tow using the Stand OnBoard double stroller from Safety 1st. A child can sit in front, while a compatible infant car seat locks in back for tinier tots. As both children grow, you can seat the younger child in front, allowing the older child to sit or stand in back. This tandem stroller comes complete with parent and child cup holders, a storage basket and an adjustable canopy to shield your precious ones from the sun."
